player_id,player_lastname,player_firstname,season,pos,age,tim,g,gs,mp,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
dalemsa01,Dalembert,Samuel,2015,C,33,NYK,32,21,17.0,1.8,4.1,0.43799999999999994,0.0,0.0,,1.8,4.1,0.43799999999999994,0.43799999999999994,0.4,0.6,0.7,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0
danietr01,Daniels,Troy,2015,SG,23,TOT,47,0,8.4,1.3,3.5,0.37,0.9,2.5,0.364,0.4,1.0,0.38299999999999995,0.5,0.2,0.3,0.846,0.2,0.5,0.7,0.5,0.1,0.0,0.4,0.9,3.7
danietr01,Daniels,Troy,2015,SG,23,HOU,17,0,6.4,0.9,2.8,0.319,0.8,2.5,0.302,0.1,0.2,0.5,0.457,0.2,0.2,0.75,0.0,0.4,0.4,0.2,0.0,0.0,0.3,0.8,2.7
danietr01,Daniels,Troy,2015,SG,23,MIN,19,0,8.1,1.0,3.1,0.322,0.7,2.1,0.33299999999999996,0.3,1.1,0.3,0.43200000000000005,0.1,0.1,1.0,0.3,0.7,1.0,0.7,0.2,0.0,0.4,0.7,2.8
danietr01,Daniels,Troy,2015,SG,23,CHO,11,0,12.3,2.5,5.4,0.45799999999999996,1.5,3.3,0.47200000000000003,0.9,2.1,0.435,0.602,0.5,0.6,0.857,0.2,0.5,0.7,0.5,0.3,0.1,0.6,1.1,7.0
datomlu01,Datome,Luigi,2015,SF,27,TOT,21,1,10.0,2.0,4.2,0.483,0.9,1.9,0.45,1.2,2.3,0.51,0.584,0.0,0.0,1.0,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,5.0
datomlu01,Datome,Luigi,2015,SF,27,DET,3,0,5.7,1.7,4.0,0.41700000000000004,0.3,1.3,0.25,1.3,2.7,0.5,0.45799999999999996,0.0,0.0,,0.3,1.0,1.3,0.7,0.3,0.0,0.7,0.3,3.7
datomlu01,Datome,Luigi,2015,SF,27,BOS,18,1,10.7,2.1,4.3,0.494,0.9,2.0,0.47200000000000003,1.2,2.3,0.512,0.604,0.1,0.1,1.0,0.1,1.3,1.4,0.4,0.1,0.4,0.4,0.8,5.2
daviebr01,Davies,Brandon,2015,PF,23,TOT,27,6,15.7,2.0,5.1,0.401,0.3,1.3,0.235,1.7,3.8,0.456,0.431,0.9,1.4,0.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,5.3
daviebr01,Davies,Brandon,2015,PF,23,PHI,20,6,19.0,2.5,6.0,0.41200000000000003,0.4,1.5,0.233,2.1,4.5,0.47200000000000003,0.441,1.1,1.7,0.636,1.8,1.9,3.7,1.4,0.9,0.2,1.3,2.7,6.3
daviebr01,Davies,Brandon,2015,PF,23,BRK,7,0,6.3,0.9,2.6,0.33299999999999996,0.1,0.6,0.25,0.7,2.0,0.35700000000000004,0.361,0.4,0.6,0.75,0.4,1.0,1.4,0.3,0.1,0.4,0.6,0.7,2.3
