player_id,player_lastname,player_firstname,season,pos,age,tm,g,gs,mp,fg,fga,fg_per,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
valanjo01,Valančiūnas,Jonas,2018,C,25,TOR,77,77,22.4,5.1,8.9,0.568,0.4,1,0.405,4.7,8,0.587,0.59,2.2,2.7,0.806,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,12.7
valende01,Valentine,Denzel,2018,SG,24,CHI,77,37,27.2,3.9,9.4,0.417,1.9,4.8,0.386,2.1,4.6,0.45,0.517,0.5,0.7,0.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4,10.2
vanvlfr01,VanVleet,Fred,2018,PG,23,TOR,76,0,20,3.1,7.2,0.426,1.4,3.4,0.414,1.6,3.7,0.437,0.525,1.1,1.3,0.832,0.3,2.1,2.4,3.2,0.9,0.3,1,1.7,8.6
vaughra01,Vaughn,Rashad,2018,SG,21,TOT,28,0,7.6,0.8,2,0.411,0.5,1.3,0.378,0.3,0.7,0.474,0.536,0.1,0.2,0.667,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2.3
vaughra01,Vaughn,Rashad,2018,SG,21,MIL,22,0,7.9,1,2.3,0.42,0.6,1.6,0.371,0.4,0.7,0.533,0.55,0.2,0.3,0.667,0.1,0.7,0.8,0.5,0.2,0.1,0.2,0.5,2.7
vaughra01,Vaughn,Rashad,2018,SG,21,BRK,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,1,0
vaughra01,Vaughn,Rashad,2018,SG,21,ORL,5,0,7,0.4,1.2,0.333,0.2,0.4,0.5,0.2,0.8,0.25,0.417,0,0,,0.2,0.6,0.8,0,0.2,0,0.4,0.4,1
vonleno01,Vonleh,Noah,2018,PF,22,TOT,54,16,16.2,1.9,4.3,0.444,0.4,1.2,0.303,1.6,3.1,0.5,0.487,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9
vonleno01,Vonleh,Noah,2018,PF,22,POR,33,12,14.4,1.4,2.9,0.49,0.1,0.2,0.333,1.4,2.7,0.5,0.5,0.7,0.9,0.742,1.1,4,5.1,0.4,0.2,0.3,0.5,1.3,3.6
vonleno01,Vonleh,Noah,2018,PF,22,CHI,21,4,19,2.7,6.6,0.413,0.9,2.9,0.3,1.9,3.7,0.5,0.478,0.6,1.3,0.481,1.7,5.2,6.9,1,0.6,0.3,0.8,1.2,6.9
vucevni01,Vučević,Nikola,2018,C,27,ORL,57,57,29.5,7,14.7,0.475,1.1,3.6,0.314,5.9,11.2,0.527,0.513,1.4,1.6,0.819,1.8,7.4,9.2,3.4,1,1.1,1.9,2.5,16.5
wadedw01,Wade,Dwyane,2018,SG,36,TOT,67,3,22.9,4.5,10.2,0.438,0.5,1.7,0.288,4,8.5,0.468,0.462,2,2.8,0.714,0.7,3,3.8,3.4,0.9,0.7,2.1,1.9,11.4
wadedw01,Wade,Dwyane,2018,SG,36,CLE,46,3,23.2,4.3,9.5,0.455,0.5,1.5,0.329,3.8,7.9,0.479,0.482,2,2.9,0.701,0.8,3.1,3.9,3.5,0.9,0.7,2,1.8,11.2
wadedw01,Wade,Dwyane,2018,SG,36,MIA,21,0,22.2,4.8,11.8,0.409,0.4,2,0.22,4.4,9.8,0.447,0.427,2,2.6,0.745,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,12
waitedi01,Waiters,Dion,2018,SG,26,MIA,30,30,30.6,5.4,13.7,0.398,1.7,5.7,0.306,3.7,8,0.463,0.461,1.7,2.3,0.739,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2,14.3
walkeke02,Walker,Kemba,2018,PG,27,CHO,80,80,34.2,7.4,17,0.431,2.9,7.5,0.384,4.5,9.5,0.469,0.516,4.5,5.3,0.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1
walljo01,Wall,John,2018,PG,27,WAS,41,41,34.4,6.8,16.3,0.42,1.5,4.1,0.371,5.3,12.2,0.436,0.466,4.3,5.9,0.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2,19.4
wallaty01,Wallace,Tyrone,2018,PG,23,LAC,30,19,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7
princta02,Waller-Prince,Taurean,2018,SF,23,ATL,82,82,30,5.1,11.9,0.426,2.1,5.6,0.385,2.9,6.3,0.461,0.516,1.9,2.2,0.844,0.6,4.1,4.7,2.6,1,0.5,2.3,2,14.1
waltode01,Walton,Derrick,2018,PG,22,MIA,16,0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.1,0.5,0.125,0.46,0.4,0.4,1,0.1,0.9,1,1,0.4,0.2,0.1,0.4,1.8
warneja01,Warney,Jameel,2018,PF,24,DAL,3,0,9,2.3,4,0.583,0,0,,2.3,4,0.583,0.583,1,1.7,0.6,1.3,1.7,3,0,0,0,0.3,0.7,5.7
warretj01,Warren,T.J.,2018,SF,24,PHO,65,65,33,8.1,16.4,0.498,0.3,1.4,0.222,7.8,15,0.523,0.507,3,3.9,0.757,1.9,3.2,5.1,1.3,1,0.6,1.3,2.3,19.6
weartr01,Wear,Travis,2018,SF,27,LAL,17,0,13.4,1.5,4.2,0.347,1,2.8,0.362,0.5,1.5,0.32,0.465,0.5,0.5,1,0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,4.4
webbja01,Webb,James,2018,SF,24,BRK,10,0,12,0.6,2.4,0.25,0.4,1.9,0.211,0.2,0.5,0.4,0.333,0,0,,0.8,1.6,2.4,0.4,0.1,0,0.4,1,1.6
weberbr01,Weber,Briante,2018,PG,25,TOT,18,0,13.2,1.1,2.4,0.442,0.2,0.6,0.364,0.8,1.8,0.469,0.488,0.4,0.6,0.8,0.4,1.5,1.9,1.2,1,0.3,0.8,1.6,2.8
weberbr01,Weber,Briante,2018,PG,25,HOU,13,0,9.1,0.7,1.7,0.409,0.3,0.7,0.444,0.4,1,0.385,0.5,0.3,0.3,1,0.2,1.2,1.4,1,0.8,0.2,0.5,1.4,2
weberbr01,Weber,Briante,2018,PG,25,MEM,5,0,23.8,2,4.2,0.476,0,0.4,0,2,3.8,0.526,0.476,0.8,1.2,0.667,1,2.4,3.4,1.8,1.6,0.4,1.6,2,4.8
westda01,West,David,2018,C,37,GSW,73,0,13.7,3,5.2,0.571,0,0.1,0.375,2.9,5.1,0.576,0.575,0.8,1.1,0.759,0.9,2.4,3.3,1.9,0.6,1,1.1,1.6,6.8
westbru01,Westbrook,Russell,2018,PG,29,OKC,80,80,36.4,9.5,21.1,0.449,1.2,4.1,0.298,8.3,17,0.485,0.477,5.2,7.1,0.737,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,25.4
whitean01,White,Andrew,2018,SF,24,ATL,15,0,13.9,1.7,4.9,0.342,1.2,3.3,0.367,0.5,1.6,0.292,0.466,0.1,0.3,0.25,0.3,2,2.3,0.4,0.2,0.1,0.5,0.8,4.6
whitede01,White,Derrick,2018,PG,23,SAS,17,0,8.2,0.9,1.9,0.485,0.5,0.8,0.615,0.5,1.2,0.4,0.606,0.8,1.2,0.7,0.3,1.2,1.5,0.5,0.2,0.2,0.4,0.5,3.2
whiteok01,White,Okaro,2018,PF,25,MIA,6,4,13.3,1.2,2.7,0.438,0.7,1.8,0.364,0.5,0.8,0.6,0.563,0.3,0.5,0.667,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1,3.3
whiteis01,Whitehead,Isaiah,2018,PG,22,BRK,16,0,11.3,2.5,5.4,0.465,0.4,1.1,0.389,2.1,4.3,0.485,0.506,0.8,1.2,0.684,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,6.3
whiteha01,Whiteside,Hassan,2018,C,28,MIA,54,54,25.3,5.8,10.7,0.54,0,0,1,5.7,10.7,0.538,0.542,2.4,3.4,0.703,3.2,8.2,11.4,1,0.7,1.7,1.7,2.4,14
wiggian01,Wiggins,Andrew,2018,SF,22,MIN,82,82,36.3,6.9,15.9,0.438,1.4,4.1,0.331,5.6,11.7,0.475,0.481,2.5,3.8,0.643,1,3.4,4.4,2,1.1,0.6,1.7,2,17.7
wileyja01,Wiley,Jacob,2018,PF,23,BRK,5,0,6.6,0.2,0.8,0.25,0.2,0.4,0.5,0,0.4,0,0.375,0.2,0.4,0.5,0.4,1.8,2.2,0.4,0.2,0,0,0.8,0.8
wilkida02,Wilkins,Damien,2018,SF,38,IND,19,1,8,0.7,2.1,0.333,0.2,0.9,0.222,0.5,1.1,0.429,0.385,0.2,0.2,0.75,0.3,0.6,0.8,0.5,0.1,0.1,0.3,0.4,1.7
willial03,Williams,Alan,2018,PF,25,PHO,5,0,14,1.4,3.6,0.389,0,0,,1.4,3.6,0.389,0.389,1.2,1.8,0.667,0.6,3.8,4.4,1.6,1,0.2,1.4,2.6,4
willicj01,Williams,C.J.,2018,SG,27,LAC,38,17,18.6,2.3,5.2,0.442,0.6,2.1,0.282,1.7,3.1,0.546,0.497,0.3,0.4,0.813,0.3,1.2,1.5,1.1,0.8,0.3,0.5,1.7,5.5
willide02,Williams,Derrick,2018,PF,26,LAL,2,0,4.5,0.5,2,0.25,0,1,0,0.5,1,0.5,0.25,0,0,,0,0.5,0.5,0,0,0,0,0,1
willilo02,Williams,Lou,2018,SG,31,LAC,79,19,32.8,7.4,16.9,0.435,2.4,6.6,0.359,5,10.4,0.484,0.505,5.5,6.2,0.88,0.5,2,2.5,5.3,1.1,0.2,3,1.3,22.6
willima02,Williams,Marvin,2018,PF,31,CHO,78,78,25.7,3.3,7.2,0.458,1.6,3.9,0.413,1.7,3.3,0.512,0.57,1.3,1.6,0.829,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,9.5
willima05,Williams,Matt,2018,SG,24,MIA,3,0,3.7,0.7,2,0.333,0.3,1.7,0.2,0.3,0.3,1,0.417,0,0,,0,0.3,0.3,0,0,0,0.3,0.3,1.7
willitr02,Williams,Troy,2018,SF,23,TOT,21,1,14.6,2.4,5.2,0.468,0.5,1.8,0.289,1.9,3.4,0.563,0.518,1,1.4,0.667,1,2,3,0.8,1,0.2,0.9,1.6,6.3
willitr02,Williams,Troy,2018,SF,23,HOU,4,0,4.3,0.5,2.3,0.222,0,1.3,0,0.5,1,0.5,0.222,0.3,0.8,0.333,0.3,0.8,1,0.3,0.3,0,0.3,0.5,1.3
willitr02,Williams,Troy,2018,SF,23,NYK,17,1,17.1,2.9,5.9,0.49,0.6,1.9,0.333,2.2,3.9,0.567,0.545,1.1,1.6,0.704,1.2,2.2,3.5,0.9,1.1,0.2,1.1,1.9,7.5
wilsodj01,Wilson,D.J.,2018,PF,21,MIL,22,0,3.2,0.4,0.7,0.563,0.1,0.2,0.4,0.3,0.5,0.636,0.625,0,0.1,0.5,0.1,0.4,0.5,0.1,0.1,0,0.2,0.3,1
wilsoja02,Wilson,Jamil,2018,SF,27,LAC,15,10,18.3,2.5,5.4,0.469,1.8,4.2,0.429,0.7,1.2,0.611,0.636,0.1,0.3,0.5,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,7
winslju01,Winslow,Justise,2018,PF,21,MIA,68,25,24.7,3,7.2,0.424,0.7,1.9,0.38,2.3,5.3,0.44,0.474,1,1.5,0.635,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,7.8
witheje01,Withey,Jeff,2018,C,27,DAL,9,0,4.3,0.7,1.8,0.375,0.2,1.1,0.2,0.4,0.7,0.667,0.438,0.1,0.2,0.5,0.1,1,1.1,0,0,0.3,0.2,0.3,1.7
woltena01,Wolters,Nate,2018,PG,26,UTA,5,0,3.8,0.2,1.2,0.167,0,0,,0.2,1.2,0.167,0.167,0,0,,0.2,0.2,0.4,0.2,0,0,0,0.2,0.4
wrighbr03,Wright,Brandan,2018,PF,30,TOT,28,1,13.6,2.1,3.6,0.578,0,0,,2.1,3.6,0.578,0.578,0.8,1.2,0.636,1.2,2.2,3.4,0.5,0.5,0.9,0.3,1.1,5
wrighbr03,Wright,Brandan,2018,PF,30,MEM,27,1,13.6,2.1,3.7,0.576,0,0,,2.1,3.7,0.576,0.576,0.8,1.2,0.636,1.2,2.3,3.4,0.5,0.5,0.9,0.3,1.1,5
wrighbr03,Wright,Brandan,2018,PF,30,HOU,1,0,15,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,1,1,2,0,0,1,0,3,4
wrighde01,Wright,Delon,2018,PG,25,TOR,69,4,20.8,2.9,6.3,0.465,0.8,2.2,0.366,2.1,4,0.52,0.53,1.4,1.7,0.829,0.7,2.2,2.9,2.9,1,0.5,1.1,1.2,8
yabusgu01,Yabusele,Guerschon,2018,PF,22,BOS,33,4,7.1,0.8,1.8,0.426,0.4,1.1,0.324,0.4,0.7,0.583,0.525,0.5,0.7,0.682,0.5,1.1,1.6,0.5,0.1,0.2,0.4,0.7,2.4
youngja01,Young,James,2018,SG,22,PHI,6,0,10.2,0.8,2.3,0.357,0.5,1.7,0.3,0.3,0.7,0.5,0.464,0.7,1,0.667,0,0.3,0.3,0.3,0,0,0.2,0.7,2.8
youngjo01,Young,Joe,2018,PG,25,IND,53,1,10.5,1.5,3.5,0.43,0.5,1.2,0.379,1,2.3,0.458,0.497,0.4,0.5,0.759,0.2,1,1.2,0.7,0.3,0,0.5,0.7,3.9
youngni01,Young,Nick,2018,SG,32,GSW,80,8,17.4,2.5,6.1,0.412,1.5,4.1,0.377,1,2,0.481,0.538,0.7,0.8,0.862,0.3,1.3,1.6,0.5,0.5,0.1,0.5,1.3,7.3
youngth01,Young,Thaddeus,2018,PF,29,IND,81,81,32.2,5.2,10.7,0.487,0.7,2.2,0.32,4.5,8.4,0.531,0.521,0.7,1.1,0.598,2.3,4,6.3,1.9,1.7,0.4,1.3,2.2,11.8
zelleco01,Zeller,Cody,2018,C,25,CHO,33,0,19,2.6,4.7,0.545,0.1,0.1,0.667,2.5,4.6,0.542,0.551,1.8,2.6,0.718,2,3.3,5.4,0.9,0.4,0.6,1,2.5,7.1
zellety01,Zeller,Tyler,2018,C,28,TOT,66,34,16.8,2.8,5.1,0.56,0.2,0.4,0.357,2.7,4.6,0.578,0.575,0.9,1.2,0.722,1.7,3,4.6,0.7,0.2,0.5,0.7,1.9,6.7
zellety01,Zeller,Tyler,2018,C,28,BRK,42,33,16.7,3,5.5,0.546,0.2,0.6,0.385,2.7,4.8,0.567,0.568,1,1.4,0.667,1.5,3.1,4.6,0.7,0.2,0.5,0.8,1.9,7.1
zellety01,Zeller,Tyler,2018,C,28,MIL,24,1,16.9,2.6,4.4,0.59,0,0.1,0,2.6,4.3,0.602,0.59,0.7,0.8,0.895,2,2.7,4.6,0.8,0.3,0.6,0.5,2,5.9
zipsepa01,Zipser,Paul,2018,SF,23,CHI,54,12,15.3,1.5,4.3,0.346,0.7,2,0.336,0.8,2.3,0.355,0.425,0.4,0.5,0.76,0.2,2.2,2.4,0.9,0.4,0.3,0.8,1.6,4
zizican01,Žižić,Ante,2018,C,21,CLE,32,2,6.7,1.5,2.1,0.731,0,0,,1.5,2.1,0.731,0.731,0.7,0.9,0.724,0.8,1.1,1.9,0.2,0.1,0.4,0.3,0.9,3.7
zubaciv01,Zubac,Ivica,2018,C,20,LAL,43,0,9.5,1.4,2.8,0.5,0,0,0,1.4,2.8,0.504,0.5,0.9,1.2,0.765,1,1.8,2.9,0.6,0.2,0.3,0.6,1.1,3.7
