,player_id,player_lastname,player_firstname,season,pos,age,tm,g,gs,mp,fg,fga,fg_per,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts
512,purviro01,Purvis,Rodney,2018,SG,23,ORL,16,2,18.1,2.2,6.7,0.327,0.8,3.3,0.25,1.4,3.4,0.4,0.38799999999999996,0.8,0.9,0.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6.0
513,qizh01,Qi,Zhou,2018,C,22,HOU,18,0,6.9,0.3,1.8,0.188,0.1,1.1,0.105,0.2,0.7,0.308,0.21899999999999997,0.4,0.7,0.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2
514,quartti01,Quarterman,Tim,2018,SG,23,HOU,3,0,4.3,0.3,1.0,0.33299999999999996,0.0,0.7,0.0,0.3,0.3,1.0,0.33299999999999996,0.7,0.7,1.0,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.3
515,rabbiv01,Rabb,Ivan,2018,PF,20,MEM,36,5,14.3,2.4,4.2,0.5660000000000001,0.0,0.0,,2.4,4.2,0.5660000000000001,0.5660000000000001,0.8,1.0,0.8059999999999999,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,5.6
516,randlju01,Randle,Julius,2018,C,23,LAL,82,49,26.7,6.1,11.0,0.5579999999999999,0.1,0.5,0.222,6.0,10.5,0.575,0.563,3.7,5.2,0.718,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,16.1
517,randoza01,Randolph,Zach,2018,PF,36,SAC,59,57,25.6,6.1,12.9,0.473,0.9,2.5,0.34700000000000003,5.3,10.4,0.503,0.507,1.4,1.8,0.785,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5
518,rathaxa01,Rathan-Mayes,Xavier,2018,SG,23,MEM,5,0,23.6,2.4,8.4,0.28600000000000003,0.2,2.8,0.071,2.2,5.6,0.39299999999999996,0.298,0.8,1.8,0.444,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,5.8
519,redicjj01,Redick,J.J.,2018,SG,33,PHI,70,70,30.2,5.8,12.6,0.46,2.8,6.6,0.42,3.0,6.0,0.504,0.569,2.8,3.1,0.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1
520,reedda01,Reed,Davon,2018,SG,22,PHO,21,1,11.5,1.0,3.6,0.289,0.5,1.8,0.289,0.5,1.8,0.289,0.36200000000000004,0.4,0.6,0.667,0.1,1.8,1.9,0.6,0.5,0.1,0.5,0.8,3.0
521,reedwi02,Reed,Willie,2018,C,27,TOT,42,5,10.2,1.9,2.9,0.669,0.0,0.0,0.5,1.9,2.8,0.672,0.674,0.8,1.3,0.5820000000000001,0.8,2.0,2.9,0.2,0.2,0.5,0.5,1.3,4.6
522,reedwi02,Reed,Willie,2018,C,27,LAC,39,5,10.7,2.1,3.1,0.667,0.0,0.1,0.5,2.0,3.0,0.669,0.6709999999999999,0.8,1.4,0.5820000000000001,0.9,2.2,3.1,0.2,0.2,0.6,0.5,1.4,4.9
523,reedwi02,Reed,Willie,2018,C,27,DET,3,0,3.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,0.7
524,richajo01,Richardson,Josh,2018,SF,24,MIA,81,81,33.2,4.9,10.9,0.451,1.6,4.1,0.37799999999999995,3.4,6.8,0.495,0.523,1.5,1.8,0.845,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,12.9
525,richama01,Richardson,Malachi,2018,SG,22,TOT,26,4,12.5,1.2,3.5,0.33299999999999996,0.5,1.5,0.3,0.7,1.9,0.36,0.4,0.7,0.8,0.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.0,3.4
526,richama01,Richardson,Malachi,2018,SG,22,SAC,25,4,12.8,1.2,3.5,0.33,0.5,1.6,0.308,0.7,2.0,0.34700000000000003,0.39799999999999996,0.7,0.9,0.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.1,3.5
527,richama01,Richardson,Malachi,2018,SG,22,TOR,1,0,5.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
528,riverau01,Rivers,Austin,2018,SG,25,LAC,61,59,33.7,5.6,13.2,0.424,2.2,5.9,0.37799999999999995,3.4,7.3,0.461,0.508,1.7,2.6,0.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1
529,roberan03,Roberson,Andre,2018,SG,26,OKC,39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,2.0,3.2,0.627,0.562,0.3,1.0,0.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,5.0
530,robinde01,Robinson,Devin,2018,SF,22,WAS,1,0,13.0,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0
531,robingl02,Robinson,Glenn,2018,SF,24,IND,23,1,14.7,1.6,3.7,0.424,0.6,1.5,0.41200000000000003,1.0,2.2,0.431,0.506,0.4,0.5,0.818,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,4.1
532,rondora01,Rondo,Rajon,2018,PG,31,NOP,65,63,26.2,3.6,7.6,0.46799999999999997,0.8,2.3,0.33299999999999996,2.8,5.3,0.526,0.518,0.4,0.7,0.5429999999999999,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,8.3
533,rosede01,Rose,Derrick,2018,PG,29,TOT,25,7,16.8,3.2,7.4,0.435,0.3,1.2,0.233,3.0,6.2,0.474,0.45399999999999996,1.6,1.8,0.87,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6,8.4
534,rosede01,Rose,Derrick,2018,PG,29,CLE,16,7,19.3,3.6,8.3,0.439,0.4,1.5,0.25,3.3,6.8,0.48100000000000004,0.462,2.2,2.6,0.8540000000000001,0.6,1.2,1.8,1.6,0.2,0.3,1.8,0.9,9.8
535,rosede01,Rose,Derrick,2018,PG,29,MIN,9,0,12.4,2.6,6.0,0.426,0.1,0.7,0.16699999999999998,2.4,5.3,0.45799999999999996,0.435,0.6,0.6,1.0,0.3,0.3,0.7,1.2,0.4,0.0,0.8,0.2,5.8
536,rosste01,Ross,Terrence,2018,SG,26,ORL,24,20,25.0,3.2,8.0,0.39799999999999996,1.3,3.9,0.32299999999999995,1.9,4.1,0.469,0.47600000000000003,1.1,1.5,0.75,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9,8.7
537,roziete01,Rozier,Terry,2018,PG,23,BOS,80,16,25.9,4.0,10.0,0.395,1.9,5.0,0.381,2.0,5.0,0.41,0.491,1.4,1.9,0.772,0.8,3.9,4.7,2.9,1.0,0.2,1.0,1.5,11.3
538,rubiori01,Rubio,Ricky,2018,PG,27,UTA,77,77,29.3,4.5,10.7,0.418,1.2,3.5,0.35200000000000004,3.2,7.2,0.451,0.47600000000000003,2.9,3.3,0.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1
539,russeda01,Russell,D'Angelo,2018,PG,21,BRK,48,35,25.7,5.8,14.0,0.414,1.9,5.8,0.324,3.9,8.2,0.47700000000000004,0.48100000000000004,2.0,2.7,0.74,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,15.5
540,sabondo01,Sabonis,Domantas,2018,C,21,IND,74,19,24.5,4.6,8.9,0.514,0.2,0.5,0.35100000000000003,4.4,8.4,0.524,0.524,2.3,3.0,0.75,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,11.6
541,sampsja02,Sampson,JaKarr,2018,SF,24,SAC,22,6,15.6,2.0,3.7,0.5429999999999999,0.2,0.5,0.5,1.8,3.2,0.5489999999999999,0.574,0.5,0.7,0.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7
542,saricda01,Saric,Dario,2018,PF,23,PHI,78,73,29.6,5.2,11.4,0.45299999999999996,2.0,5.1,0.39299999999999996,3.2,6.3,0.501,0.541,2.3,2.7,0.86,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,14.6
543,satorto01,Satoransky,Tomas,2018,SG,26,WAS,73,30,22.5,2.8,5.3,0.523,0.6,1.4,0.465,2.1,3.9,0.544,0.585,1.0,1.3,0.7809999999999999,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2
544,schrode01,Schroder,Dennis,2018,PG,24,ATL,67,67,31.0,7.5,17.1,0.436,1.1,3.9,0.29,6.3,13.2,0.48,0.469,3.4,4.0,0.8490000000000001,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,19.4
545,scottmi01,Scott,Mike,2018,PF,29,WAS,76,1,18.5,3.6,6.9,0.527,0.9,2.1,0.405,2.8,4.8,0.5820000000000001,0.59,0.7,1.0,0.6579999999999999,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9,8.8
546,sefolth01,Sefolosha,Thabo,2018,SF,33,UTA,38,6,21.2,3.1,6.3,0.49200000000000005,0.8,2.2,0.381,2.3,4.1,0.551,0.5579999999999999,1.2,1.4,0.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,8.2
547,seldewa01,Selden,Wayne,2018,SG,23,MEM,35,9,19.8,3.3,7.7,0.431,1.4,3.5,0.402,1.9,4.2,0.456,0.522,1.3,1.7,0.746,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,9.3
548,sessira01,Sessions,Ramon,2018,PG,31,TOT,28,3,14.0,1.5,4.2,0.359,0.3,0.9,0.308,1.2,3.3,0.374,0.39299999999999996,1.6,2.0,0.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1.0,4.9
549,sessira01,Sessions,Ramon,2018,PG,31,NYK,13,3,12.8,1.3,4.1,0.321,0.2,0.8,0.182,1.2,3.2,0.35700000000000004,0.34,0.9,1.2,0.8,0.1,1.3,1.4,2.1,0.5,0.1,1.2,1.1,3.7
550,sessira01,Sessions,Ramon,2018,PG,31,WAS,15,0,15.0,1.7,4.3,0.391,0.4,1.0,0.4,1.3,3.3,0.38799999999999996,0.43799999999999994,2.1,2.8,0.762,0.3,1.0,1.3,3.3,0.5,0.1,1.0,1.0,5.9
551,shumpim01,Shumpert,Iman,2018,SG,27,CLE,14,6,19.7,1.6,4.1,0.379,0.5,1.9,0.26899999999999996,1.1,2.3,0.469,0.44,0.8,1.1,0.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,4.4
552,siakapa01,Siakam,Pascal,2018,PF,23,TOR,81,5,20.7,3.1,6.1,0.508,0.4,1.6,0.22,2.8,4.5,0.612,0.537,0.7,1.1,0.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,7.3
553,silasxa01,Silas,Xavier,2018,SG,30,BOS,2,0,3.5,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0
554,simmobe01,Simmons,Ben,2018,PG,21,PHI,81,81,33.7,6.7,12.3,0.545,0.0,0.1,0.0,6.7,12.2,0.551,0.545,2.4,4.2,0.56,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,15.8
555,simmojo02,Simmons,Jonathon,2018,SG,28,ORL,69,50,29.4,5.1,11.0,0.465,1.0,3.0,0.33799999999999997,4.1,8.1,0.512,0.511,2.7,3.5,0.768,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,13.9
556,simmoko01,Simmons,Kobi,2018,PG,20,MEM,32,12,20.1,2.5,5.9,0.423,0.3,1.2,0.282,2.2,4.7,0.46,0.452,0.8,0.8,1.0,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,6.1
557,singlky01,Singler,Kyle,2018,SF,29,OKC,12,0,4.9,0.6,1.8,0.33299999999999996,0.2,0.4,0.4,0.4,1.3,0.313,0.381,0.6,1.1,0.5379999999999999,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,1.9
558,smartma01,Smart,Marcus,2018,SG,23,BOS,54,11,29.9,3.5,9.5,0.36700000000000005,1.4,4.6,0.301,2.1,4.9,0.429,0.44,1.8,2.5,0.7290000000000001,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2
559,smithde03,Smith,Dennis,2018,PG,20,DAL,69,69,29.7,5.9,14.8,0.395,1.5,4.9,0.313,4.3,9.9,0.435,0.446,1.9,2.8,0.6940000000000001,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2
560,smithis01,Smith,Ish,2018,PG,29,DET,82,35,24.9,4.7,9.8,0.486,0.4,1.2,0.34700000000000003,4.3,8.5,0.506,0.507,1.0,1.4,0.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,10.9
561,smithjr01,Smith,J.R.,2018,SG,32,CLE,80,61,28.1,3.0,7.4,0.40299999999999997,1.8,4.8,0.375,1.2,2.7,0.45299999999999996,0.524,0.5,0.7,0.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,8.3
562,smithja02,Smith,Jason,2018,C,31,WAS,33,2,8.6,1.4,3.5,0.391,0.1,1.0,0.125,1.2,2.5,0.494,0.409,0.6,0.6,0.905,0.5,1.1,1.6,0.4,0.1,0.4,0.5,1.3,3.4
563,smithjo03,Smith,Josh,2018,PF,32,NOP,3,0,4.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.0,0.0,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
564,snellto01,Snell,Tony,2018,SG,26,MIL,75,59,27.4,2.5,5.7,0.435,1.4,3.6,0.40299999999999997,1.0,2.1,0.49,0.562,0.5,0.6,0.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9
565,speigma01,Speights,Marreese,2018,C,30,ORL,52,3,13.0,2.7,6.7,0.395,1.7,4.5,0.369,1.0,2.2,0.44799999999999995,0.519,0.8,1.1,0.727,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,7.7
566,stausni01,Stauskas,Nik,2018,SG,24,TOT,41,0,12.8,1.5,3.8,0.39,1.0,2.4,0.4,0.5,1.3,0.37,0.519,0.5,0.7,0.7240000000000001,0.1,1.5,1.6,1.0,0.2,0.1,0.6,0.6,4.4
567,stausni01,Stauskas,Nik,2018,SG,24,PHI,6,0,7.5,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.33299999999999996,0.25,0.3,0.3,1.0,0.0,0.2,0.2,0.2,0.7,0.0,0.7,0.5,0.7
568,stausni01,Stauskas,Nik,2018,SG,24,BRK,35,0,13.7,1.7,4.3,0.39299999999999996,1.1,2.8,0.40399999999999997,0.5,1.5,0.373,0.527,0.5,0.8,0.7040000000000001,0.1,1.7,1.8,1.1,0.1,0.1,0.6,0.6,5.1
569,stephla01,Stephenson,Lance,2018,SG,27,IND,82,7,22.6,3.7,8.6,0.42700000000000005,0.8,2.8,0.289,2.9,5.8,0.495,0.475,1.0,1.5,0.6609999999999999,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,9.2
570,stockda01,Stockton,David,2018,PG,26,UTA,3,0,3.0,0.7,1.0,0.667,0.7,1.0,0.667,0.0,0.0,,1.0,1.3,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.3
571,stoneju01,Stone,Julyan,2018,SG,29,CHO,23,0,7.6,0.3,0.6,0.462,0.3,0.6,0.462,0.0,0.0,,0.6920000000000001,0.0,0.1,0.5,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,0.8
572,sumneed01,Sumner,Edmond,2018,PG,22,IND,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
573,swanica01,Swanigan,Caleb,2018,PF,20,POR,27,3,7.0,0.9,2.2,0.4,0.0,0.3,0.125,0.9,1.9,0.442,0.408,0.4,0.7,0.667,0.6,1.4,2.0,0.5,0.2,0.1,0.7,1.4,2.3
574,tatumja01,Tatum,Jayson,2018,SF,19,BOS,80,80,30.5,5.0,10.4,0.475,1.3,3.0,0.434,3.7,7.4,0.49200000000000005,0.5379999999999999,2.7,3.2,0.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9
575,taylois01,Taylor,Isaiah,2018,PG,23,ATL,67,9,17.4,2.4,5.8,0.418,0.3,1.2,0.25,2.1,4.6,0.461,0.444,1.5,2.1,0.7020000000000001,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6
576,teaguje01,Teague,Jeff,2018,PG,29,MIN,70,70,33.0,5.1,11.3,0.446,1.2,3.3,0.368,3.9,8.1,0.47700000000000004,0.499,2.9,3.4,0.845,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2
577,teaguma01,Teague,Marquis,2018,PG,24,MEM,3,0,24.7,1.3,5.3,0.25,0.3,1.3,0.25,1.0,4.0,0.25,0.281,0.7,1.7,0.4,0.3,1.7,2.0,4.3,1.3,0.0,1.0,1.7,3.7
578,teletmi01,Teletovic,Mirza,2018,PF,32,MIL,10,0,15.9,2.5,5.7,0.439,2.1,4.5,0.467,0.4,1.2,0.33299999999999996,0.623,0.0,0.0,,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4,7.1
579,templga01,Temple,Garrett,2018,SG,31,SAC,65,35,24.8,3.1,7.3,0.418,1.4,3.5,0.392,1.7,3.8,0.442,0.512,0.9,1.2,0.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4
580,teodomi01,Teodosic,Milos,2018,PG,30,LAC,45,36,25.2,3.4,8.0,0.419,2.0,5.2,0.379,1.4,2.8,0.49200000000000005,0.542,0.9,1.0,0.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,9.5
581,terryja01,Terry,Jason,2018,SG,40,MIL,51,4,16.0,1.2,3.0,0.38299999999999995,0.8,2.3,0.348,0.4,0.8,0.48700000000000004,0.513,0.2,0.2,0.889,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,3.3
582,theisda01,Theis,Daniel,2018,C,25,BOS,63,3,14.9,2.0,3.7,0.541,0.3,0.9,0.31,1.7,2.8,0.617,0.579,1.0,1.3,0.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,2.5,5.3
583,thomais02,Thomas,Isaiah,2018,PG,28,TOT,32,15,26.9,4.9,13.2,0.373,1.7,5.9,0.293,3.2,7.3,0.43799999999999994,0.43799999999999994,3.7,4.1,0.893,0.5,1.6,2.1,4.8,0.5,0.1,3.0,1.8,15.2
584,thomais02,Thomas,Isaiah,2018,PG,28,CLE,15,14,27.1,4.7,12.9,0.361,1.5,5.8,0.253,3.2,7.1,0.449,0.418,3.9,4.5,0.868,0.5,1.6,2.1,4.5,0.6,0.1,2.7,1.7,14.7
585,thomais02,Thomas,Isaiah,2018,PG,28,LAL,17,1,26.8,5.1,13.4,0.38299999999999995,1.9,5.9,0.327,3.2,7.4,0.429,0.456,3.4,3.7,0.9209999999999999,0.6,1.5,2.1,5.0,0.4,0.1,3.2,1.9,15.6
586,thomala01,Thomas,Lance,2018,PF,29,NYK,73,31,18.5,1.4,3.7,0.382,0.7,1.7,0.40299999999999997,0.7,2.0,0.364,0.47600000000000003,0.6,0.7,0.83,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,4.1
587,thompkl01,Thompson,Klay,2018,SG,27,GSW,73,73,34.3,7.9,16.2,0.488,3.1,7.1,0.44,4.7,9.0,0.526,0.585,1.1,1.3,0.8370000000000001,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0
588,thomptr01,Thompson,Tristan,2018,C,26,CLE,53,22,20.2,2.5,4.4,0.562,0.0,0.0,,2.5,4.4,0.562,0.562,0.8,1.5,0.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8
589,thornsi01,Thornwell,Sindarius,2018,SG,23,LAC,73,17,15.8,1.4,3.2,0.429,0.3,0.8,0.377,1.1,2.4,0.44799999999999995,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9
590,tollian01,Tolliver,Anthony,2018,PF,32,DET,79,14,22.2,2.8,6.0,0.46399999999999997,2.0,4.6,0.436,0.8,1.4,0.561,0.632,1.3,1.7,0.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8,8.9
591,townska01,Towns,Karl-Anthony,2018,C,22,MIN,82,82,35.6,7.8,14.3,0.545,1.5,3.5,0.42100000000000004,6.3,10.8,0.585,0.596,4.2,4.9,0.858,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3
592,tuckepj01,Tucker,P.J.,2018,PF,32,HOU,82,34,27.8,2.1,5.4,0.39,1.4,3.8,0.371,0.7,1.6,0.435,0.52,0.5,0.7,0.7170000000000001,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,6.1
593,turneev01,Turner,Evan,2018,SF,29,POR,79,40,25.7,3.3,7.3,0.447,0.5,1.7,0.318,2.7,5.6,0.485,0.484,1.2,1.4,0.85,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1,8.2
594,turnemy01,Turner,Myles,2018,C,21,IND,65,62,28.2,4.7,9.8,0.479,0.9,2.4,0.35700000000000004,3.8,7.4,0.519,0.523,2.5,3.2,0.777,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,12.7
595,udohek01,Udoh,Ekpe,2018,C,30,UTA,63,3,12.9,1.0,1.9,0.5,0.0,0.0,0.0,1.0,1.9,0.504,0.5,0.7,0.9,0.75,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6
596,ulisty01,Ulis,Tyler,2018,PG,22,PHO,71,43,23.4,3.0,7.8,0.38799999999999996,0.6,2.1,0.28800000000000003,2.4,5.7,0.425,0.426,1.2,1.4,0.8320000000000001,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8
597,valanjo01,Valanciunas,Jonas,2018,C,25,TOR,77,77,22.4,5.1,8.9,0.568,0.4,1.0,0.405,4.7,8.0,0.5870000000000001,0.59,2.2,2.7,0.8059999999999999,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,12.7
598,valende01,Valentine,Denzel,2018,SG,24,CHI,77,37,27.2,3.9,9.4,0.41700000000000004,1.9,4.8,0.386,2.1,4.6,0.45,0.517,0.5,0.7,0.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4,10.2
599,vanvlfr01,VanVleet,Fred,2018,PG,23,TOR,76,0,20.0,3.1,7.2,0.426,1.4,3.4,0.414,1.6,3.7,0.43700000000000006,0.525,1.1,1.3,0.8320000000000001,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,8.6
600,vaughra01,Vaughn,Rashad,2018,SG,21,TOT,28,0,7.6,0.8,2.0,0.41100000000000003,0.5,1.3,0.37799999999999995,0.3,0.7,0.474,0.536,0.1,0.2,0.667,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2.3
601,vaughra01,Vaughn,Rashad,2018,SG,21,MIL,22,0,7.9,1.0,2.3,0.42,0.6,1.6,0.371,0.4,0.7,0.5329999999999999,0.55,0.2,0.3,0.667,0.1,0.7,0.8,0.5,0.2,0.1,0.2,0.5,2.7
602,vaughra01,Vaughn,Rashad,2018,SG,21,BRK,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
603,vaughra01,Vaughn,Rashad,2018,SG,21,ORL,5,0,7.0,0.4,1.2,0.33299999999999996,0.2,0.4,0.5,0.2,0.8,0.25,0.41700000000000004,0.0,0.0,,0.2,0.6,0.8,0.0,0.2,0.0,0.4,0.4,1.0
604,vonleno01,Vonleh,Noah,2018,PF,22,TOT,54,16,16.2,1.9,4.3,0.444,0.4,1.2,0.303,1.6,3.1,0.5,0.48700000000000004,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9
605,vonleno01,Vonleh,Noah,2018,PF,22,POR,33,12,14.4,1.4,2.9,0.49,0.1,0.2,0.33299999999999996,1.4,2.7,0.5,0.5,0.7,0.9,0.742,1.1,4.0,5.1,0.4,0.2,0.3,0.5,1.3,3.6
606,vonleno01,Vonleh,Noah,2018,PF,22,CHI,21,4,19.0,2.7,6.6,0.413,0.9,2.9,0.3,1.9,3.7,0.5,0.478,0.6,1.3,0.48100000000000004,1.7,5.2,6.9,1.0,0.6,0.3,0.8,1.2,6.9
607,vucevni01,Vucevic,Nikola,2018,C,27,ORL,57,57,29.5,7.0,14.7,0.475,1.1,3.6,0.314,5.9,11.2,0.527,0.513,1.4,1.6,0.8190000000000001,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,16.5
608,wadedw01,Wade,Dwyane,2018,SG,36,TOT,67,3,22.9,4.5,10.2,0.43799999999999994,0.5,1.7,0.28800000000000003,4.0,8.5,0.46799999999999997,0.462,2.0,2.8,0.7140000000000001,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,11.4
609,wadedw01,Wade,Dwyane,2018,SG,36,CLE,46,3,23.2,4.3,9.5,0.455,0.5,1.5,0.32899999999999996,3.8,7.9,0.479,0.48200000000000004,2.0,2.9,0.701,0.8,3.1,3.9,3.5,0.9,0.7,2.0,1.8,11.2
610,wadedw01,Wade,Dwyane,2018,SG,36,MIA,21,0,22.2,4.8,11.8,0.409,0.4,2.0,0.22,4.4,9.8,0.447,0.42700000000000005,2.0,2.6,0.745,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,12.0
611,waitedi01,Waiters,Dion,2018,SG,26,MIA,30,30,30.6,5.4,13.7,0.39799999999999996,1.7,5.7,0.306,3.7,8.0,0.46299999999999997,0.461,1.7,2.3,0.7390000000000001,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,14.3
612,walkeke02,Walker,Kemba,2018,PG,27,CHO,80,80,34.2,7.4,17.0,0.431,2.9,7.5,0.384,4.5,9.5,0.469,0.516,4.5,5.3,0.8640000000000001,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1
613,walljo01,Wall,John,2018,PG,27,WAS,41,41,34.4,6.8,16.3,0.42,1.5,4.1,0.371,5.3,12.2,0.436,0.466,4.3,5.9,0.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,19.4
614,wallaty01,Wallace,Tyrone,2018,PG,23,LAC,30,19,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2.0,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7
615,princta02,Waller-Prince,Taurean,2018,SF,23,ATL,82,82,30.0,5.1,11.9,0.426,2.1,5.6,0.385,2.9,6.3,0.461,0.516,1.9,2.2,0.8440000000000001,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1
616,waltode01,Walton,Derrick,2018,PG,22,MIA,16,0,9.2,0.5,1.6,0.32,0.4,1.1,0.41200000000000003,0.1,0.5,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8
617,warneja01,Warney,Jameel,2018,PF,24,DAL,3,0,9.0,2.3,4.0,0.583,0.0,0.0,,2.3,4.0,0.583,0.583,1.0,1.7,0.6,1.3,1.7,3.0,0.0,0.0,0.0,0.3,0.7,5.7
