player_id,player_lastname,player_firstname,season,draymond
cunnida01,Cunningham,Dante,2018,-1.3980000000000001
cunnida01,Cunningham,Dante,2017,-0.569
cunnija01,Cunningham,Jared,2016,-0.555
cunnija01,Cunningham,Jared,2015,-0.33799999999999997
cunnija01,Cunningham,Jared,2014,2.887
curryse01,Curry,Seth,2017,1.042
curryse01,Curry,Seth,2016,-2.251
curryse01,Curry,Seth,2015,-1.3840000000000001
curryse01,Curry,Seth,2019,1.031
curryse01,Curry,Seth,2014,7.263999999999999
curryst01,Curry,Stephen,2018,-0.479
curryst01,Curry,Stephen,2017,-0.273
curryst01,Curry,Stephen,2019,-0.41600000000000004
curryst01,Curry,Stephen,2015,0.445
curryst01,Curry,Stephen,2016,1.516
curryst01,Curry,Stephen,2014,0.556
dalemsa01,Dalembert,Samuel,2014,0.561
dalemsa01,Dalembert,Samuel,2015,2.46
danietr01,Daniels,Troy,2018,-1.158
danietr01,Daniels,Troy,2014,-4.136
danietr01,Daniels,Troy,2015,0.623
danietr01,Daniels,Troy,2016,1.12
danietr01,Daniels,Troy,2019,-2.573
danietr01,Daniels,Troy,2017,0.025
daviebr01,Davies,Brandon,2014,-0.96
daviebr01,Davies,Brandon,2015,-3.694
davised01,Davis,Ed,2018,0.49200000000000005
davised01,Davis,Ed,2014,1.466
davised01,Davis,Ed,2015,-0.188
davised01,Davis,Ed,2016,1.232
davised01,Davis,Ed,2017,-1.068
davised01,Davis,Ed,2019,0.22699999999999998
davisan02,Davis,Anthony,2019,1.1540000000000001
davisan02,Davis,Anthony,2018,3.208
davisan02,Davis,Anthony,2017,2.26
davisan02,Davis,Anthony,2016,1.403
davisan02,Davis,Anthony,2015,2.287
davisan02,Davis,Anthony,2014,1.24
davisgl01,Davis,Glen,2014,0.489
davisgl01,Davis,Glen,2015,0.35700000000000004
davisde01,Davis,Deyonta,2018,-0.731
davisde01,Davis,Deyonta,2019,1.858
davisde01,Davis,Deyonta,2017,3.236
davisty01,Davis,Tyler,2019,57.393
dawkian01,Dawkins,Andre,2015,8.61
dawsobr01,Dawson,Branden,2016,-7.403
dayeau01,Daye,Austin,2014,-1.819
dayeau01,Daye,Austin,2015,-1.0590000000000002
decolna01,De Colo,Nando,2014,-1.075
derozde01,DeRozan,DeMar,2017,-0.466
derozde01,DeRozan,DeMar,2016,-1.228
derozde01,DeRozan,DeMar,2015,-1.5859999999999999
derozde01,DeRozan,DeMar,2014,-0.45
derozde01,DeRozan,DeMar,2018,-0.595
derozde01,DeRozan,DeMar,2019,-0.955
dedmode01,Dedmon,Dewayne,2015,1.758
dedmode01,Dedmon,Dewayne,2016,0.9420000000000001
dedmode01,Dedmon,Dewayne,2017,2.742
dedmode01,Dedmon,Dewayne,2018,0.573
dedmode01,Dedmon,Dewayne,2014,0.228
dedmode01,Dedmon,Dewayne,2019,0.7559999999999999
dejeabr01,Dejean-Jones,Bryce,2016,-2.5669999999999997
dekkesa01,Dekker,Sam,2016,6.8229999999999995
dekkesa01,Dekker,Sam,2018,-0.255
dekkesa01,Dekker,Sam,2019,-1.504
dekkesa01,Dekker,Sam,2017,0.762
delanma01,Delaney,Malcolm,2017,-1.712
delanma01,Delaney,Malcolm,2018,-0.07400000000000001
delgaan01,Delgado,Angel,2019,1.4669999999999999
dellama01,Dellavedova,Matthew,2015,0.805
dellama01,Dellavedova,Matthew,2014,-0.723
dellama01,Dellavedova,Matthew,2017,-0.207
dellama01,Dellavedova,Matthew,2018,-1.003
dellama01,Dellavedova,Matthew,2019,-0.09699999999999999
dellama01,Dellavedova,Matthew,2016,1.0659999999999998
denglu01,Deng,Luol,2019,3.4139999999999997
denglu01,Deng,Luol,2018,6.0489999999999995
denglu01,Deng,Luol,2017,-0.575
denglu01,Deng,Luol,2016,0.051
denglu01,Deng,Luol,2015,0.43799999999999994
denglu01,Deng,Luol,2014,-0.19399999999999998
derrima01,Derrickson,Marcus,2019,2.39
divindo01,DiVincenzo,Donte,2019,2.024
diallch01,Diallo,Cheick,2017,-2.5989999999999998
diallch01,Diallo,Cheick,2018,-1.416
diallch01,Diallo,Cheick,2019,-0.018000000000000002
diallha01,Diallo,Hamidou,2019,-0.6940000000000001
diawbo01,Diaw,Boris,2014,0.08199999999999999
diawbo01,Diaw,Boris,2015,-0.24
diawbo01,Diaw,Boris,2016,0.6920000000000001
diawbo01,Diaw,Boris,2017,-0.769
dienggo01,Dieng,Gorgui,2014,0.205
dienggo01,Dieng,Gorgui,2015,-1.26
dienggo01,Dieng,Gorgui,2017,-0.624
dienggo01,Dieng,Gorgui,2018,-0.958
dienggo01,Dieng,Gorgui,2019,-0.594
dienggo01,Dieng,Gorgui,2016,-1.004
dinwisp01,Dinwiddie,Spencer,2015,-1.02
dinwisp01,Dinwiddie,Spencer,2016,-0.40299999999999997
dinwisp01,Dinwiddie,Spencer,2019,0.767
dinwisp01,Dinwiddie,Spencer,2017,-0.7509999999999999
dinwisp01,Dinwiddie,Spencer,2018,0.149
doncilu01,Doncic,Luka,2019,-0.809
dorsety01,Dorsey,Tyler,2019,-2.842
dorsety01,Dorsey,Tyler,2018,-1.093
dorsejo01,Dorsey,Joey,2015,1.033
dotsoda01,Dotson,Damyean,2019,-1.36
dotsoda01,Dotson,Damyean,2018,0.753
douglto01,Douglas,Toney,2015,0.036000000000000004
douglto01,Douglas,Toney,2016,-1.319
douglto01,Douglas,Toney,2017,-1.733
douglto01,Douglas,Toney,2014,-2.017
douglch01,Douglas-Roberts,Chris,2014,-0.297
douglch01,Douglas-Roberts,Chris,2015,-6.192
doylemi01,Doyle,Milton,2018,-0.55
doziepj01,Dozier,PJ,2018,16.629
doziepj01,Dozier,PJ,2019,-8.811
dragigo01,Dragic,Goran,2019,0.11199999999999999
dragigo01,Dragic,Goran,2014,-0.589
dragigo01,Dragic,Goran,2018,1.0659999999999998
dragigo01,Dragic,Goran,2015,-0.259
dragigo01,Dragic,Goran,2016,1.733
dragigo01,Dragic,Goran,2017,0.177
dragizo01,Dragic,Zoran,2015,1.921
drumman01,Drummond,Andre,2017,-1.048
drumman01,Drummond,Andre,2014,-0.3
drumman01,Drummond,Andre,2015,0.5760000000000001
drumman01,Drummond,Andre,2016,-0.282
drumman01,Drummond,Andre,2018,-0.092
drumman01,Drummond,Andre,2019,1.015
dudleja01,Dudley,Jared,2017,1.054
dudleja01,Dudley,Jared,2016,0.522
dudleja01,Dudley,Jared,2015,-0.32799999999999996
dudleja01,Dudley,Jared,2019,1.402
dudleja01,Dudley,Jared,2018,-3.535
dudleja01,Dudley,Jared,2014,1.39
dukandu01,Dukan,Duje,2016,2.023
duncati01,Duncan,Tim,2014,1.8319999999999999
duncati01,Duncan,Tim,2016,2.7560000000000002
duncati01,Duncan,Tim,2015,2.237
dunlemi02,Dunleavy,Mike,2017,1.38
dunlemi02,Dunleavy,Mike,2014,1.271
dunlemi02,Dunleavy,Mike,2015,0.992
dunlemi02,Dunleavy,Mike,2016,0.282
dunnkr01,Dunn,Kris,2019,-0.42200000000000004
dunnkr01,Dunn,Kris,2018,-0.43700000000000006
dunnkr01,Dunn,Kris,2017,-0.8759999999999999
duranke01,Durant,Kevin,2017,2.28
duranke01,Durant,Kevin,2016,1.9769999999999999
duranke01,Durant,Kevin,2015,0.44799999999999995
duranke01,Durant,Kevin,2014,1.2919999999999998
duranke01,Durant,Kevin,2018,1.126
duranke01,Durant,Kevin,2019,0.9420000000000001
duvaltr01,Duval,Trevon,2019,-17.483
earlycl01,Early,Cleanthony,2016,-0.405
earlycl01,Early,Cleanthony,2015,-1.808
eddieja01,Eddie,Jarell,2018,-11.200999999999999
eddieja01,Eddie,Jarell,2017,-1.944
eddieja01,Eddie,Jarell,2016,1.08
edwarsh01,Edwards,Shane,2014,9.949
ellenhe01,Ellenson,Henry,2017,-0.857
ellenhe01,Ellenson,Henry,2018,-1.8869999999999998
ellenhe01,Ellenson,Henry,2019,-5.148
ellinwa01,Ellington,Wayne,2014,-3.187
ellinwa01,Ellington,Wayne,2015,0.48700000000000004
ellinwa01,Ellington,Wayne,2016,-1.561
ellinwa01,Ellington,Wayne,2017,-0.723
ellinwa01,Ellington,Wayne,2018,-0.8690000000000001
ellinwa01,Ellington,Wayne,2019,0.015
ellismo01,Ellis,Monta,2014,-1.905
ellismo01,Ellis,Monta,2015,0.605
ellismo01,Ellis,Monta,2016,0.721
ellismo01,Ellis,Monta,2017,-0.648
elyme01,Ely,Melvin,2014,2.36
embiijo01,Embiid,Joel,2017,3.514
embiijo01,Embiid,Joel,2018,3.392
embiijo01,Embiid,Joel,2019,2.396
ennisty01,Ennis,Tyler,2018,0.76
ennisty01,Ennis,Tyler,2015,2.189
ennisty01,Ennis,Tyler,2016,0.025
ennisty01,Ennis,Tyler,2017,0.561
eubandr01,Eubanks,Drew,2019,0.604
evansja02,Evans,Jacob,2019,-1.2790000000000001
evansja01,Evans,Jawun,2019,-2.708
evansja01,Evans,Jawun,2018,-1.032
evansty01,Evans,Tyreke,2015,-0.32299999999999995
evansty01,Evans,Tyreke,2016,-3.24
evansty01,Evans,Tyreke,2017,-1.162
evansty01,Evans,Tyreke,2018,0.33
evansty01,Evans,Tyreke,2019,0.35100000000000003
evansty01,Evans,Tyreke,2014,-0.3
evansre01,Evans,Reggie,2014,-2.437
evansre01,Evans,Reggie,2015,-2.614
evansje01,Evans,Jeremy,2018,15.895999999999999
evansje01,Evans,Jeremy,2016,1.2830000000000001
evansje01,Evans,Jeremy,2014,-0.015
evansje01,Evans,Jeremy,2015,0.6679999999999999
exumda01,Exum,Dante,2017,1.689
exumda01,Exum,Dante,2018,4.815
exumda01,Exum,Dante,2015,-1.141
exumda01,Exum,Dante,2019,0.7659999999999999
ezelife01,Ezeli,Festus,2015,1.402
ezelife01,Ezeli,Festus,2016,1.774
farieke01,Faried,Kenneth,2014,-0.484
farieke01,Faried,Kenneth,2015,-0.573
farieke01,Faried,Kenneth,2016,-1.712
farieke01,Faried,Kenneth,2017,-1.1840000000000002
farieke01,Faried,Kenneth,2018,-1.88
farieke01,Faried,Kenneth,2019,0.645
farmajo01,Farmar,Jordan,2015,0.619
farmajo01,Farmar,Jordan,2017,-6.428
farmajo01,Farmar,Jordan,2016,0.892
farmajo01,Farmar,Jordan,2014,-0.878
favervi01,Faverani,Vitor,2014,-0.109
favorde01,Favors,Derrick,2014,0.938
favorde01,Favors,Derrick,2017,0.777
favorde01,Favors,Derrick,2018,1.6780000000000002
favorde01,Favors,Derrick,2019,3.741
favorde01,Favors,Derrick,2016,1.347
favorde01,Favors,Derrick,2015,2.398
feldeka01,Felder,Kay,2017,-1.7169999999999999
feldeka01,Felder,Kay,2018,2.13
feliccr01,Felicio,Cristiano,2019,-0.474
feliccr01,Felicio,Cristiano,2018,-1.2919999999999998
feliccr01,Felicio,Cristiano,2017,-0.26899999999999996
feliccr01,Felicio,Cristiano,2016,3.773
felixca01,Felix,Carrick,2014,-2.8110000000000004
feltora01,Felton,Raymond,2018,0.6829999999999999
feltora01,Felton,Raymond,2019,1.57
feltora01,Felton,Raymond,2017,1.125
feltora01,Felton,Raymond,2016,1.38
feltora01,Felton,Raymond,2015,1.453
feltora01,Felton,Raymond,2014,0.322
fergute01,Ferguson,Terrance,2018,-0.032
fergute01,Ferguson,Terrance,2019,-0.331
ferreyo01,Ferrell,Yogi,2019,-0.92
ferreyo01,Ferrell,Yogi,2018,-1.86
ferreyo01,Ferrell,Yogi,2017,-2.15
fieldla01,Fields,Landry,2015,-1.307
fieldla01,Fields,Landry,2014,1.452
finnedo01,Finney-Smith,Dorian,2018,-0.74
finnedo01,Finney-Smith,Dorian,2019,1.308
finnedo01,Finney-Smith,Dorian,2017,-0.289
fishede01,Fisher,Derek,2014,-1.848
forbebr01,Forbes,Bryn,2018,-0.09
forbebr01,Forbes,Bryn,2019,-1.8230000000000002
forbebr01,Forbes,Bryn,2017,-0.733
fournev01,Fournier,Evan,2014,-1.122
fournev01,Fournier,Evan,2015,-1.209
fournev01,Fournier,Evan,2016,-1.338
fournev01,Fournier,Evan,2017,0.175
fournev01,Fournier,Evan,2019,-0.561
fournev01,Fournier,Evan,2018,-1.3119999999999998
foxde01,Fox,De'Aaron,2018,-0.473
foxde01,Fox,De'Aaron,2019,-0.16899999999999998
foyera01,Foye,Randy,2014,-0.495
foyera01,Foye,Randy,2015,-2.1519999999999997
foyera01,Foye,Randy,2016,0.784
foyera01,Foye,Randy,2017,0.012
frankja01,Franklin,Jamaal,2014,0.972
frankja01,Franklin,Jamaal,2015,-7.306
fraziti01,Frazier,Tim,2017,1.1440000000000001
fraziti01,Frazier,Tim,2015,-0.63
fraziti01,Frazier,Tim,2018,-2.149
fraziti01,Frazier,Tim,2016,-0.22
fraziti01,Frazier,Tim,2019,-3.009
fredeji01,Fredette,Jimmer,2015,-0.5539999999999999
fredeji01,Fredette,Jimmer,2014,-1.5119999999999998
fredeji01,Fredette,Jimmer,2019,-2.9819999999999998
fredeji01,Fredette,Jimmer,2016,-12.089
freeljo01,Freeland,Joel,2014,1.415
freeljo01,Freeland,Joel,2015,2.499
fryech01,Frye,Channing,2014,-0.083
fryech01,Frye,Channing,2015,-1.557
fryech01,Frye,Channing,2016,0.09
fryech01,Frye,Channing,2017,0.08900000000000001
fryech01,Frye,Channing,2018,-1.636
fryech01,Frye,Channing,2019,-3.9960000000000004
fultzma01,Fultz,Markelle,2019,0.805
fultzma01,Fultz,Markelle,2018,1.7730000000000001
gallida01,Gallinari,Danilo,2019,-0.647
gallida01,Gallinari,Danilo,2018,1.315
gallida01,Gallinari,Danilo,2017,0.18
gallida01,Gallinari,Danilo,2016,-1.58
gallida01,Gallinari,Danilo,2015,-1.16
gallola01,Galloway,Langston,2019,0.242
gallola01,Galloway,Langston,2017,0.486
gallola01,Galloway,Langston,2016,1.2209999999999999
gallola01,Galloway,Langston,2015,1.508
gallola01,Galloway,Langston,2018,-1.126
garcifr01,Garcia,Francisco,2015,1.944
garcifr01,Garcia,Francisco,2014,0.284
garinpa01,Garino,Patricio,2017,-6.165
garneke01,Garnett,Kevin,2014,0.54
garneke01,Garnett,Kevin,2016,1.218
garneke01,Garnett,Kevin,2015,-0.49200000000000005
garredi02,Garrett,Diante,2014,0.037000000000000005
garrebi01,Garrett,Billy,2019,-1.74
gasolpa01,Gasol,Pau,2017,0.706
gasolpa01,Gasol,Pau,2019,0.478
gasolpa01,Gasol,Pau,2018,1.5519999999999998
gasolpa01,Gasol,Pau,2016,2.315
gasolpa01,Gasol,Pau,2015,1.714
gasolpa01,Gasol,Pau,2014,0.475
gasolma01,Gasol,Marc,2014,0.221
gasolma01,Gasol,Marc,2015,1.287
gasolma01,Gasol,Marc,2017,0.201
gasolma01,Gasol,Marc,2018,0.7390000000000001
gasolma01,Gasol,Marc,2016,0.955
gasolma01,Gasol,Marc,2019,0.745
gayru01,Gay,Rudy,2016,-0.077
gayru01,Gay,Rudy,2015,0.063
gayru01,Gay,Rudy,2017,0.252
gayru01,Gay,Rudy,2018,1.162
gayru01,Gay,Rudy,2019,0.693
gayru01,Gay,Rudy,2014,-0.423
gbinimi01,Gbinije,Michael,2017,-8.439
geeal01,Gee,Alonzo,2014,-1.2309999999999999
geeal01,Gee,Alonzo,2015,1.703
geeal01,Gee,Alonzo,2016,-0.475
geeal01,Gee,Alonzo,2017,2.314
georgpa01,George,Paul,2019,0.092
georgpa01,George,Paul,2018,-1.2229999999999999
georgpa01,George,Paul,2017,-0.102
georgpa01,George,Paul,2016,1.005
georgpa01,George,Paul,2015,3.057
georgpa01,George,Paul,2014,1.669
georgma01,Georges-Hunt,Marcus,2018,-1.58
georgma01,Georges-Hunt,Marcus,2017,-11.244000000000002
gibsota01,Gibson,Taj,2015,2.505
gibsota01,Gibson,Taj,2014,2.362
gibsota01,Gibson,Taj,2017,0.649
gibsota01,Gibson,Taj,2019,-0.474
gibsota01,Gibson,Taj,2018,-0.151
gibsota01,Gibson,Taj,2016,1.072
gibsojo01,Gibson,Jonathan,2017,-3.821
gibsojo01,Gibson,Jonathan,2018,-1.824
gilgesh01,Gilgeous-Alexander,Shai,2019,0.8690000000000001
ginobma01,Ginobili,Manu,2017,-0.44799999999999995
ginobma01,Ginobili,Manu,2018,1.156
ginobma01,Ginobili,Manu,2015,-0.5720000000000001
ginobma01,Ginobili,Manu,2016,0.727
ginobma01,Ginobili,Manu,2014,-0.11599999999999999
goberru01,Gobert,Rudy,2014,0.895
goberru01,Gobert,Rudy,2015,2.021
goberru01,Gobert,Rudy,2016,1.28
goberru01,Gobert,Rudy,2017,3.387
goberru01,Gobert,Rudy,2018,2.175
goberru01,Gobert,Rudy,2019,2.818
gomesry01,Gomes,Ryan,2014,-2.448
goodedr01,Gooden,Drew,2014,0.01
goodedr01,Gooden,Drew,2015,0.413
goodedr01,Gooden,Drew,2016,-3.0210000000000004
goodwar01,Goodwin,Archie,2015,-0.982
goodwar01,Goodwin,Archie,2016,-2.763
goodwar01,Goodwin,Archie,2017,-2.055
goodwar01,Goodwin,Archie,2014,1.564
goodwbr01,Goodwin,Brandon,2019,-3.641
gordoaa01,Gordon,Aaron,2018,1.179
gordoaa01,Gordon,Aaron,2015,1.5290000000000001
gordoaa01,Gordon,Aaron,2016,-0.059000000000000004
gordoaa01,Gordon,Aaron,2017,0.28300000000000003
gordoaa01,Gordon,Aaron,2019,-0.055999999999999994
gordoer01,Gordon,Eric,2019,0.455
gordoer01,Gordon,Eric,2018,0.42200000000000004
gordoer01,Gordon,Eric,2016,-0.8220000000000001
gordoer01,Gordon,Eric,2017,0.44
gordoer01,Gordon,Eric,2015,-0.735
gordoer01,Gordon,Eric,2014,-2.195
gordodr01,Gordon,Drew,2015,-2.206
gordobe01,Gordon,Ben,2015,-1.463
gordobe01,Gordon,Ben,2014,0.9309999999999999
gortama01,Gortat,Marcin,2016,1.135
gortama01,Gortat,Marcin,2015,1.621
gortama01,Gortat,Marcin,2014,0.773
gortama01,Gortat,Marcin,2019,2.002
gortama01,Gortat,Marcin,2017,-0.322
gortama01,Gortat,Marcin,2018,0.818
goudean01,Goudelock,Andrew,2016,1.893
grahade01,Graham,Devonte',2019,-2.1180000000000003
grahatr01,Graham,Treveon,2018,-0.313
grahatr01,Graham,Treveon,2019,1.143
grahatr01,Graham,Treveon,2017,0.24
grangda01,Granger,Danny,2015,-1.4069999999999998
grangda01,Granger,Danny,2014,2.233
grantje01,Grant,Jerami,2017,1.679
grantje01,Grant,Jerami,2019,0.695
grantje01,Grant,Jerami,2015,0.204
grantje01,Grant,Jerami,2016,1.828
grantje01,Grant,Jerami,2018,1.072
grantje02,Grant,Jerian,2018,0.18899999999999997
grantje02,Grant,Jerian,2017,0.7909999999999999
grantje02,Grant,Jerian,2019,-0.991
grantje02,Grant,Jerian,2016,-0.26
grantdo01,Grantham,Donte,2019,7.3229999999999995
grayaa01,Gray,Aaron,2014,-1.097
grayjo01,Gray,Josh,2018,-5.609
greenge01,Green,Gerald,2014,1.0859999999999999
greenge01,Green,Gerald,2015,-1.182
greenge01,Green,Gerald,2016,1.2830000000000001
greenge01,Green,Gerald,2017,-0.319
greenge01,Green,Gerald,2018,-0.24
greenge01,Green,Gerald,2019,-1.431
greener01,Green,Erick,2016,-2.3609999999999998
greener01,Green,Erick,2015,-2.511
greendr01,Green,Draymond,2019,1.761
greendr01,Green,Draymond,2018,2.249
greendr01,Green,Draymond,2017,3.415
greendr01,Green,Draymond,2016,4.236000000000001
greendr01,Green,Draymond,2015,3.8710000000000004
greendr01,Green,Draymond,2014,3.125
greenda02,Green,Danny,2018,1.524
greenda02,Green,Danny,2019,0.081
greenda02,Green,Danny,2017,1.736
greenda02,Green,Danny,2016,1.32
greenda02,Green,Danny,2015,0.985
greenda02,Green,Danny,2014,1.534
greenja01,Green,JaMychal,2016,-0.08800000000000001
greenja01,Green,JaMychal,2019,-0.66
greenja01,Green,JaMychal,2018,0.368
greenja01,Green,JaMychal,2017,0.6679999999999999
greenja01,Green,JaMychal,2015,2.677
greenje02,Green,Jeff,2016,-0.298
greenje02,Green,Jeff,2014,-0.826
greenje02,Green,Jeff,2017,0.055999999999999994
greenje02,Green,Jeff,2018,0.47100000000000003
greenje02,Green,Jeff,2015,0.017
greenje02,Green,Jeff,2019,-0.675
greenwi01,Green,Willie,2014,2.272
greenwi01,Green,Willie,2015,1.168
griffbl01,Griffin,Blake,2015,0.349
griffbl01,Griffin,Blake,2019,-0.609
griffbl01,Griffin,Blake,2018,0.9179999999999999
griffbl01,Griffin,Blake,2017,0.478
griffbl01,Griffin,Blake,2016,-0.435
griffbl01,Griffin,Blake,2014,0.213
gutiejo01,Gutierrez,Jorge,2014,-0.261
gutiejo01,Gutierrez,Jorge,2016,3.9819999999999998
gutiejo01,Gutierrez,Jorge,2015,2.699
hamilda02,Hamilton,Daniel,2018,-2.5989999999999998
hamilda02,Hamilton,Daniel,2019,3.0780000000000003
hamilju01,Hamilton,Justin,2017,0.192
hamilju01,Hamilton,Justin,2014,-1.265
hamilju01,Hamilton,Justin,2015,0.049
hamiljo02,Hamilton,Jordan,2016,-1.219
hamiljo02,Hamilton,Jordan,2015,-0.941
hamiljo02,Hamilton,Jordan,2014,-0.599
hannadu01,Hannahs,Dusty,2019,-0.828
hansbty01,Hansbrough,Tyler,2016,-1.7730000000000001
hansbty01,Hansbrough,Tyler,2015,-1.209
hansbty01,Hansbrough,Tyler,2014,-1.0
hardeja01,Harden,James,2014,1.18
hardeja01,Harden,James,2016,-0.956
hardeja01,Harden,James,2017,0.419
hardeja01,Harden,James,2018,0.34700000000000003
hardeja01,Harden,James,2019,1.396
hardeja01,Harden,James,2015,0.757
harklma01,Harkless,Maurice,2014,0.429
harklma01,Harkless,Maurice,2015,-0.29100000000000004
harklma01,Harkless,Maurice,2016,-0.42100000000000004
harklma01,Harkless,Maurice,2017,2.093
harklma01,Harkless,Maurice,2018,1.173
harklma01,Harkless,Maurice,2019,0.66
harpeju01,Harper,Justin,2017,11.293
harpeju01,Harper,Justin,2016,-0.8190000000000001
harremo01,Harrell,Montrezl,2016,0.909
harremo01,Harrell,Montrezl,2019,1.821
harremo01,Harrell,Montrezl,2018,0.882
harremo01,Harrell,Montrezl,2017,1.49
harrejo01,Harrellson,Josh,2014,3.16
harrial01,Harrington,Al,2014,-0.718
harrito02,Harris,Tobias,2016,-0.8140000000000001
harrito02,Harris,Tobias,2015,-0.035
harrito02,Harris,Tobias,2014,-0.38
harrito02,Harris,Tobias,2019,-0.23800000000000002
harrito02,Harris,Tobias,2017,-0.271
harrito02,Harris,Tobias,2018,-0.162
harrijo01,Harris,Joe,2017,-0.33799999999999997
harrijo01,Harris,Joe,2018,0.688
harrijo01,Harris,Joe,2019,0.017
harrijo01,Harris,Joe,2016,-14.751
harrijo01,Harris,Joe,2015,-3.9160000000000004
harride01,Harris,Devin,2015,0.972
harride01,Harris,Devin,2014,0.106
harride01,Harris,Devin,2018,-0.635
harride01,Harris,Devin,2016,-1.646
harride01,Harris,Devin,2017,0.062
harride01,Harris,Devin,2019,-0.848
harriga01,Harris,Gary,2019,1.419
harriga01,Harris,Gary,2018,-0.44
harriga01,Harris,Gary,2017,-2.7119999999999997
harriga01,Harris,Gary,2016,-1.179
harriga01,Harris,Gary,2015,-0.44
harrima01,Harris,Manny,2014,-3.5060000000000002
harrima01,Harris,Manny,2017,-8.609
harrimi01,Harris,Mike,2014,1.41
harriel01,Harris,Elias,2014,-25.026
harrian01,Harrison,Andrew,2017,0.866
harrian01,Harrison,Andrew,2018,0.47700000000000004
harrian01,Harrison,Andrew,2019,-3.097
harriaa01,Harrison,Aaron,2017,-8.023
harriaa01,Harrison,Aaron,2016,0.633
harriaa01,Harrison,Aaron,2018,-0.514
harrish01,Harrison,Shaquille,2019,0.88
harrish01,Harrison,Shaquille,2018,1.557
hartjo01,Hart,Josh,2018,0.9470000000000001
hartjo01,Hart,Josh,2019,1.723
harteis01,Hartenstein,Isaiah,2019,2.03
hasleud01,Haslem,Udonis,2015,-2.19
hasleud01,Haslem,Udonis,2014,-1.9080000000000001
hasleud01,Haslem,Udonis,2016,-3.0039999999999996
hasleud01,Haslem,Udonis,2019,5.89
hasleud01,Haslem,Udonis,2017,-2.276
hasleud01,Haslem,Udonis,2018,5.152
hawessp01,Hawes,Spencer,2016,0.332
hawessp01,Hawes,Spencer,2017,-0.242
hawessp01,Hawes,Spencer,2015,0.72
hawessp01,Hawes,Spencer,2014,1.3430000000000002
hayesch01,Hayes,Chuck,2014,-0.51
hayesch01,Hayes,Chuck,2016,7.41
hayesch01,Hayes,Chuck,2015,-0.807
hayesni01,Hayes,Nigel,2018,2.448
haywago01,Hayward,Gordon,2017,0.129
haywago01,Hayward,Gordon,2016,-0.865
haywago01,Hayward,Gordon,2018,-11.754000000000001
haywago01,Hayward,Gordon,2014,-0.155
haywago01,Hayward,Gordon,2015,-0.8740000000000001
haywago01,Hayward,Gordon,2019,0.7390000000000001
haywobr01,Haywood,Brendan,2015,3.69
hearnre01,Hearn,Reggie,2018,10.297
hendege02,Henderson,Gerald,2014,0.97
hendege02,Henderson,Gerald,2015,0.495
hendege02,Henderson,Gerald,2016,0.053
hendege02,Henderson,Gerald,2017,-0.612
henryxa01,Henry,Xavier,2014,-0.18100000000000002
henryxa01,Henry,Xavier,2015,-1.588
henrymy01,Henry,Myke,2018,-1.5219999999999998
hensojo01,Henson,John,2018,0.665
hensojo01,Henson,John,2017,0.48200000000000004
hensojo01,Henson,John,2016,2.7569999999999997
hensojo01,Henson,John,2019,3.603
hensojo01,Henson,John,2015,2.314
hensojo01,Henson,John,2014,0.055
hernawi01,Hernangomez,Willy,2019,-2.275
hernawi01,Hernangomez,Willy,2018,-0.753
hernawi01,Hernangomez,Willy,2017,-0.365
hezonma01,Hezonja,Mario,2016,-1.085
hezonma01,Hezonja,Mario,2019,-1.215
hezonma01,Hezonja,Mario,2017,-0.441
hezonma01,Hezonja,Mario,2018,0.305
hibbero01,Hibbert,Roy,2014,3.025
hibbero01,Hibbert,Roy,2015,2.444
hibbero01,Hibbert,Roy,2016,0.062
hibbero01,Hibbert,Roy,2017,1.129
hicksis01,Hicks,Isaiah,2018,-1.6740000000000002
hicksis01,Hicks,Isaiah,2019,-2.928
hieldbu01,Hield,Buddy,2019,-0.22
hieldbu01,Hield,Buddy,2017,-1.7369999999999999
hieldbu01,Hield,Buddy,2018,-0.6629999999999999
highsha01,Highsmith,Haywood,2019,-1.686
hillge01,Hill,George,2019,0.685
hillge01,Hill,George,2016,0.7709999999999999
hillge01,Hill,George,2015,2.1590000000000003
hillge01,Hill,George,2014,1.188
hillge01,Hill,George,2018,-0.44799999999999995
hillge01,Hill,George,2017,-0.17600000000000002
hilljo01,Hill,Jordan,2014,0.33899999999999997
hilljo01,Hill,Jordan,2015,-1.2919999999999998
hilljo01,Hill,Jordan,2016,-0.057
hilljo01,Hill,Jordan,2017,-5.336
hillso01,Hill,Solomon,2016,1.805
hillso01,Hill,Solomon,2017,0.73
hillso01,Hill,Solomon,2015,0.165
hillso01,Hill,Solomon,2014,2.412
hillso01,Hill,Solomon,2018,-1.8319999999999999
hillso01,Hill,Solomon,2019,2.451
hillida01,Hilliard,Darrun,2018,-5.93
hillida01,Hilliard,Darrun,2016,-0.91
hillida01,Hilliard,Darrun,2017,-0.223
hinriki01,Hinrich,Kirk,2015,-0.039
hinriki01,Hinrich,Kirk,2014,1.351
hinriki01,Hinrich,Kirk,2016,0.177
holidjr01,Holiday,Jrue,2018,1.585
holidjr01,Holiday,Jrue,2019,0.242
holidjr01,Holiday,Jrue,2015,0.632
holidjr01,Holiday,Jrue,2016,-1.056
holidjr01,Holiday,Jrue,2017,2.418
holidjr01,Holiday,Jrue,2014,-0.29600000000000004
holidju01,Holiday,Justin,2015,0.635
